TX_TIME,TX_DAY,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_FRAUD,X_TERMINAL,Y_TERMINAL,TX_DATETIME
58820,9,19,73,92.86,False,-2.99,-4.86,2018-04-10 16:20:20
52181,10,19,73,49.02,False,-2.99,-4.86,2018-04-11 14:29:41
32601,10,19,73,16.87,False,-2.99,-4.86,2018-04-11 09:03:21
46014,10,19,73,35.94,False,-2.99,-4.86,2018-04-11 12:46:54
43216,10,19,73,41.79,False,-2.99,-4.86,2018-04-11 12:00:16
39389,10,19,73,20.66,False,-2.99,-4.86,2018-04-11 10:56:29
28591,10,19,73,32.34,False,-2.99,-4.86,2018-04-11 07:56:31
35999,11,19,73,42.71,False,-2.99,-4.86,2018-04-12 09:59:59
27792,11,19,73,85.69,False,-2.99,-4.86,2018-04-12 07:43:12
43988,11,19,73,76.45,False,-2.99,-4.86,2018-04-12 12:13:08
52022,11,19,73,87.99,False,-2.99,-4.86,2018-04-12 14:27:02
53524,12,19,73,46.97,False,-2.99,-4.86,2018-04-13 14:52:04
46249,12,19,73,28.29,False,-2.99,-4.86,2018-04-13 12:50:49
45807,12,19,73,8.07,False,-2.99,-4.86,2018-04-13 12:43:27
42324,12,19,73,75.84,False,-2.99,-4.86,2018-04-13 11:45:24
22879,13,19,73,38.97,False,-2.99,-4.86,2018-04-14 06:21:19
20725,13,19,73,70.04,False,-2.99,-4.86,2018-04-14 05:45:25
0,13,19,73,38.86,False,-2.99,-4.86,2018-04-14 00:00:00
38974,13,19,73,59.99,False,-2.99,-4.86,2018-04-14 10:49:34
31231,14,19,73,97.65,False,-2.99,-4.86,2018-04-15 08:40:31
57641,14,19,73,13.99,False,-2.99,-4.86,2018-04-15 16:00:41
53386,14,19,73,109.98,False,-2.99,-4.86,2018-04-15 14:49:46
45439,15,19,73,23.89,False,-2.99,-4.86,2018-04-16 12:37:19
39110,15,19,73,67.57,False,-2.99,-4.86,2018-04-16 10:51:50
8464,15,19,73,80.32,False,-2.99,-4.86,2018-04-16 02:21:04
41699,15,19,73,60.4,False,-2.99,-4.86,2018-04-16 11:34:59
41055,15,19,73,82.6,False,-2.99,-4.86,2018-04-16 11:24:15
46818,15,19,73,81.63,False,-2.99,-4.86,2018-04-16 13:00:18
42605,15,19,73,29.61,False,-2.99,-4.86,2018-04-16 11:50:05
12195,17,19,73,51.86,False,-2.99,-4.86,2018-04-18 03:23:15
57836,18,19,73,61.64,False,-2.99,-4.86,2018-04-19 16:03:56
52200,20,19,73,82.5,False,-2.99,-4.86,2018-04-21 14:30:00
72690,20,19,73,46.0,False,-2.99,-4.86,2018-04-21 20:11:30
14373,20,19,73,83.87,False,-2.99,-4.86,2018-04-21 03:59:33
37514,20,19,73,67.58,False,-2.99,-4.86,2018-04-21 10:25:14
84315,20,19,73,21.07,False,-2.99,-4.86,2018-04-21 23:25:15
45923,21,19,73,93.98,False,-2.99,-4.86,2018-04-22 12:45:23
0,21,19,73,51.07,False,-2.99,-4.86,2018-04-22 00:00:00
21430,21,19,73,61.36,False,-2.99,-4.86,2018-04-22 05:57:10
33842,21,19,73,13.44,False,-2.99,-4.86,2018-04-22 09:24:02
23737,21,19,73,42.67,False,-2.99,-4.86,2018-04-22 06:35:37
37113,21,19,73,66.03,False,-2.99,-4.86,2018-04-22 10:18:33
19138,22,19,73,46.28,False,-2.99,-4.86,2018-04-23 05:18:58
59136,22,19,73,40.3,False,-2.99,-4.86,2018-04-23 16:25:36
45892,23,19,73,32.67,False,-2.99,-4.86,2018-04-24 12:44:52
63751,23,19,73,52.68,False,-2.99,-4.86,2018-04-24 17:42:31
54981,23,19,73,77.87,False,-2.99,-4.86,2018-04-24 15:16:21
42296,23,19,73,42.13,False,-2.99,-4.86,2018-04-24 11:44:56
58894,24,19,73,46.45,False,-2.99,-4.86,2018-04-25 16:21:34
63015,24,19,73,79.09,False,-2.99,-4.86,2018-04-25 17:30:15
41508,24,19,73,56.63,False,-2.99,-4.86,2018-04-25 11:31:48
18382,24,19,73,57.19,False,-2.99,-4.86,2018-04-25 05:06:22
0,24,19,73,15.17,False,-2.99,-4.86,2018-04-25 00:00:00
36508,24,19,73,41.31,False,-2.99,-4.86,2018-04-25 10:08:28
40469,25,19,73,67.37,False,-2.99,-4.86,2018-04-26 11:14:29
58046,25,19,73,0.0,False,-2.99,-4.86,2018-04-26 16:07:26
61400,25,19,73,35.88,False,-2.99,-4.86,2018-04-26 17:03:20
11294,26,19,73,30.97,False,-2.99,-4.86,2018-04-27 03:08:14
58587,26,19,73,48.74,False,-2.99,-4.86,2018-04-27 16:16:27
73264,27,19,73,56.07,False,-2.99,-4.86,2018-04-28 20:21:04
34963,27,19,73,0.0,False,-2.99,-4.86,2018-04-28 09:42:43
54777,27,19,73,0.0,False,-2.99,-4.86,2018-04-28 15:12:57
37383,27,19,73,51.13,False,-2.99,-4.86,2018-04-28 10:23:03
27284,27,19,73,49.06,False,-2.99,-4.86,2018-04-28 07:34:44
49771,27,19,73,63.96,False,-2.99,-4.86,2018-04-28 13:49:31
49306,27,19,73,70.9,False,-2.99,-4.86,2018-04-28 13:41:46
49614,28,19,73,66.42,False,-2.99,-4.86,2018-04-29 13:46:54
29228,28,19,73,44.85,False,-2.99,-4.86,2018-04-29 08:07:08
32342,29,19,73,39.29,False,-2.99,-4.86,2018-04-30 08:59:02
52587,29,19,73,66.32,False,-2.99,-4.86,2018-04-30 14:36:27
20419,29,19,73,3.95,False,-2.99,-4.86,2018-04-30 05:40:19
16942,29,19,73,75.33,False,-2.99,-4.86,2018-04-30 04:42:22
11542,29,19,73,87.31,False,-2.99,-4.86,2018-04-30 03:12:22
70448,30,19,73,82.46,False,-2.99,-4.86,2018-05-01 19:34:08
33198,30,19,73,46.09,False,-2.99,-4.86,2018-05-01 09:13:18
20023,30,19,73,45.09,False,-2.99,-4.86,2018-05-01 05:33:43
11829,30,19,73,84.23,False,-2.99,-4.86,2018-05-01 03:17:09
29502,31,19,73,37.81,False,-2.99,-4.86,2018-05-02 08:11:42
59468,31,19,73,21.08,False,-2.99,-4.86,2018-05-02 16:31:08
82090,31,19,73,79.31,False,-2.99,-4.86,2018-05-02 22:48:10
23790,31,19,73,1.05,False,-2.99,-4.86,2018-05-02 06:36:30
60794,31,19,73,58.14,False,-2.99,-4.86,2018-05-02 16:53:14
67349,32,19,73,41.68,False,-2.99,-4.86,2018-05-03 18:42:29
38335,32,19,73,87.73,False,-2.99,-4.86,2018-05-03 10:38:55
28496,32,19,73,81.57,False,-2.99,-4.86,2018-05-03 07:54:56
58909,32,19,73,68.58,False,-2.99,-4.86,2018-05-03 16:21:49
0,33,19,73,56.13,False,-2.99,-4.86,2018-05-04 00:00:00
44515,33,19,73,65.55,False,-2.99,-4.86,2018-05-04 12:21:55
72560,34,19,73,32.52,False,-2.99,-4.86,2018-05-05 20:09:20
85404,35,19,73,33.51,False,-2.99,-4.86,2018-05-06 23:43:24
72216,35,19,73,0.0,False,-2.99,-4.86,2018-05-06 20:03:36
28571,36,19,73,43.9,False,-2.99,-4.86,2018-05-07 07:56:11
56513,36,19,73,41.08,False,-2.99,-4.86,2018-05-07 15:41:53
54861,38,19,73,27.91,False,-2.99,-4.86,2018-05-09 15:14:21
47978,38,19,73,39.43,False,-2.99,-4.86,2018-05-09 13:19:38
24050,38,19,73,39.47,False,-2.99,-4.86,2018-05-09 06:40:50
57716,39,19,73,61.0,False,-2.99,-4.86,2018-05-10 16:01:56
40238,39,19,73,58.36,False,-2.99,-4.86,2018-05-10 11:10:38
53437,39,19,73,57.48,False,-2.99,-4.86,2018-05-10 14:50:37
58798,39,19,73,44.34,False,-2.99,-4.86,2018-05-10 16:19:58
54816,39,19,73,64.28,False,-2.99,-4.86,2018-05-10 15:13:36
57757,40,19,73,24.35,False,-2.99,-4.86,2018-05-11 16:02:37
620,41,19,73,50.9,False,-2.99,-4.86,2018-05-12 00:10:20
31584,41,19,73,62.19,False,-2.99,-4.86,2018-05-12 08:46:24
29725,43,19,73,75.77,False,-2.99,-4.86,2018-05-14 08:15:25
70593,43,19,73,35.34,False,-2.99,-4.86,2018-05-14 19:36:33
21829,43,19,73,15.46,False,-2.99,-4.86,2018-05-14 06:03:49
81027,43,19,73,0.0,False,-2.99,-4.86,2018-05-14 22:30:27
40185,43,19,73,52.09,False,-2.99,-4.86,2018-05-14 11:09:45
69138,43,19,73,88.68,False,-2.99,-4.86,2018-05-14 19:12:18
59360,44,19,73,110.98,False,-2.99,-4.86,2018-05-15 16:29:20
41786,44,19,73,58.3,False,-2.99,-4.86,2018-05-15 11:36:26
30744,44,19,73,74.68,False,-2.99,-4.86,2018-05-15 08:32:24
42288,45,19,73,5.95,False,-2.99,-4.86,2018-05-16 11:44:48
46674,45,19,73,13.22,False,-2.99,-4.86,2018-05-16 12:57:54
7495,45,19,73,21.7,False,-2.99,-4.86,2018-05-16 02:04:55
39618,46,19,73,25.67,False,-2.99,-4.86,2018-05-17 11:00:18
39419,46,19,73,77.87,False,-2.99,-4.86,2018-05-17 10:56:59
86400,46,19,73,23.59,False,-2.99,-4.86,2018-05-18 00:00:00
40035,46,19,73,63.31,False,-2.99,-4.86,2018-05-17 11:07:15
10826,46,19,73,25.3,False,-2.99,-4.86,2018-05-17 03:00:26
19170,46,19,73,73.85,False,-2.99,-4.86,2018-05-17 05:19:30
33846,47,19,73,45.34,False,-2.99,-4.86,2018-05-18 09:24:06
37933,47,19,73,104.52,False,-2.99,-4.86,2018-05-18 10:32:13
40717,47,19,73,58.88,False,-2.99,-4.86,2018-05-18 11:18:37
44656,48,19,73,47.7,False,-2.99,-4.86,2018-05-19 12:24:16
54169,48,19,73,84.97,False,-2.99,-4.86,2018-05-19 15:02:49
63132,49,19,73,42.6,False,-2.99,-4.86,2018-05-20 17:32:12
69084,49,19,73,42.7,False,-2.99,-4.86,2018-05-20 19:11:24
55077,49,19,73,49.29,False,-2.99,-4.86,2018-05-20 15:17:57
28552,49,19,73,57.38,False,-2.99,-4.86,2018-05-20 07:55:52
15474,49,19,73,65.27,False,-2.99,-4.86,2018-05-20 04:17:54
15031,49,19,73,70.04,False,-2.99,-4.86,2018-05-20 04:10:31
49980,50,19,73,31.43,False,-2.99,-4.86,2018-05-21 13:53:00
25937,50,19,73,59.71,False,-2.99,-4.86,2018-05-21 07:12:17
39876,50,19,73,41.7,False,-2.99,-4.86,2018-05-21 11:04:36
22296,50,19,73,87.13,False,-2.99,-4.86,2018-05-21 06:11:36
73256,51,19,73,43.22,False,-2.99,-4.86,2018-05-22 20:20:56
52695,51,19,73,60.11,False,-2.99,-4.86,2018-05-22 14:38:15
56011,52,19,73,64.45,False,-2.99,-4.86,2018-05-23 15:33:31
30613,52,19,73,50.93,False,-2.99,-4.86,2018-05-23 08:30:13
48988,52,19,73,59.65,False,-2.99,-4.86,2018-05-23 13:36:28
39187,52,19,73,83.67,False,-2.99,-4.86,2018-05-23 10:53:07
54664,53,19,73,15.07,False,-2.99,-4.86,2018-05-24 15:11:04
84022,53,19,73,70.21,False,-2.99,-4.86,2018-05-24 23:20:22
43716,54,19,73,41.57,False,-2.99,-4.86,2018-05-25 12:08:36
29484,55,19,73,15.3,False,-2.99,-4.86,2018-05-26 08:11:24
41085,56,19,73,43.62,False,-2.99,-4.86,2018-05-27 11:24:45
35269,56,19,73,67.03,False,-2.99,-4.86,2018-05-27 09:47:49
27795,57,19,73,9.65,False,-2.99,-4.86,2018-05-28 07:43:15
38107,57,19,73,88.38,False,-2.99,-4.86,2018-05-28 10:35:07
55285,57,19,73,28.33,False,-2.99,-4.86,2018-05-28 15:21:25
8615,57,19,73,55.88,False,-2.99,-4.86,2018-05-28 02:23:35
29118,57,19,73,77.36,False,-2.99,-4.86,2018-05-28 08:05:18
33291,58,19,73,46.51,False,-2.99,-4.86,2018-05-29 09:14:51
0,58,19,73,52.72,False,-2.99,-4.86,2018-05-29 00:00:00
73484,58,19,73,35.12,False,-2.99,-4.86,2018-05-29 20:24:44
50848,59,19,73,41.61,False,-2.99,-4.86,2018-05-30 14:07:28
35841,59,19,73,78.65,False,-2.99,-4.86,2018-05-30 09:57:21
16103,59,19,73,54.08,False,-2.99,-4.86,2018-05-30 04:28:23
40592,60,19,73,37.38,False,-2.99,-4.86,2018-05-31 11:16:32
55373,60,19,73,57.14,False,-2.99,-4.86,2018-05-31 15:22:53
46858,60,19,73,44.76,False,-2.99,-4.86,2018-05-31 13:00:58
59883,60,19,73,45.94,False,-2.99,-4.86,2018-05-31 16:38:03
18619,60,19,73,18.71,False,-2.99,-4.86,2018-05-31 05:10:19
83341,60,19,73,79.59,False,-2.99,-4.86,2018-05-31 23:09:01
46142,61,19,73,60.31,False,-2.99,-4.86,2018-06-01 12:49:02
22561,61,19,73,60.5,False,-2.99,-4.86,2018-06-01 06:16:01
51192,62,19,73,39.5,False,-2.99,-4.86,2018-06-02 14:13:12
40515,62,19,73,55.67,False,-2.99,-4.86,2018-06-02 11:15:15
47128,62,19,73,83.96,False,-2.99,-4.86,2018-06-02 13:05:28
45557,63,19,73,24.86,False,-2.99,-4.86,2018-06-03 12:39:17
54534,64,19,73,68.29,False,-2.99,-4.86,2018-06-04 15:08:54
24682,65,19,73,6.26,False,-2.99,-4.86,2018-06-05 06:51:22
72690,66,19,73,15.62,False,-2.99,-4.86,2018-06-06 20:11:30
41382,66,19,73,20.05,False,-2.99,-4.86,2018-06-06 11:29:42
86400,67,19,73,25.27,False,-2.99,-4.86,2018-06-08 00:00:00
51076,67,19,73,76.24,False,-2.99,-4.86,2018-06-07 14:11:16
51015,67,19,73,48.93,False,-2.99,-4.86,2018-06-07 14:10:15
65851,67,19,73,97.92,False,-2.99,-4.86,2018-06-07 18:17:31
22018,68,19,73,17.72,False,-2.99,-4.86,2018-06-08 06:06:58
45375,68,19,73,89.95,False,-2.99,-4.86,2018-06-08 12:36:15
45481,68,19,73,44.8,False,-2.99,-4.86,2018-06-08 12:38:01
0,69,19,73,18.27,False,-2.99,-4.86,2018-06-09 00:00:00
41339,69,19,73,48.41,False,-2.99,-4.86,2018-06-09 11:28:59
54823,69,19,73,24.91,False,-2.99,-4.86,2018-06-09 15:13:43
25393,70,19,73,5.62,False,-2.99,-4.86,2018-06-10 07:03:13
63434,70,19,73,100.74,False,-2.99,-4.86,2018-06-10 17:37:14
57843,70,19,73,47.78,False,-2.99,-4.86,2018-06-10 16:04:03
36571,70,19,73,43.22,False,-2.99,-4.86,2018-06-10 10:09:31
31716,71,19,73,20.79,False,-2.99,-4.86,2018-06-11 08:48:36
27632,71,19,73,57.6,False,-2.99,-4.86,2018-06-11 07:40:32
24832,72,19,73,35.55,False,-2.99,-4.86,2018-06-12 06:53:52
47435,72,19,73,47.87,False,-2.99,-4.86,2018-06-12 13:10:35
49269,74,19,73,44.47,False,-2.99,-4.86,2018-06-14 13:41:09
50297,74,19,73,69.04,False,-2.99,-4.86,2018-06-14 13:58:17
26823,74,19,73,8.89,False,-2.99,-4.86,2018-06-14 07:27:03
51196,74,19,73,48.8,False,-2.99,-4.86,2018-06-14 14:13:16
37721,74,19,73,53.93,False,-2.99,-4.86,2018-06-14 10:28:41
39753,75,19,73,45.45,False,-2.99,-4.86,2018-06-15 11:02:33
49259,75,19,73,85.79,False,-2.99,-4.86,2018-06-15 13:40:59
64133,75,19,73,36.69,False,-2.99,-4.86,2018-06-15 17:48:53
86400,75,19,73,47.48,False,-2.99,-4.86,2018-06-16 00:00:00
46444,75,19,73,17.3,False,-2.99,-4.86,2018-06-15 12:54:04
79163,76,19,73,44.0,False,-2.99,-4.86,2018-06-16 21:59:23
33857,76,19,73,28.01,False,-2.99,-4.86,2018-06-16 09:24:17
52803,76,19,73,58.99,False,-2.99,-4.86,2018-06-16 14:40:03
16021,76,19,73,0.0,False,-2.99,-4.86,2018-06-16 04:27:01
20970,76,19,73,51.05,False,-2.99,-4.86,2018-06-16 05:49:30
40715,77,19,73,27.87,False,-2.99,-4.86,2018-06-17 11:18:35
28781,78,19,73,42.11,False,-2.99,-4.86,2018-06-18 07:59:41
24700,78,19,73,29.86,False,-2.99,-4.86,2018-06-18 06:51:40
16369,78,19,73,53.02,False,-2.99,-4.86,2018-06-18 04:32:49
39261,79,19,73,74.17,False,-2.99,-4.86,2018-06-19 10:54:21
14131,79,19,73,30.67,False,-2.99,-4.86,2018-06-19 03:55:31
33771,80,19,73,59.66,False,-2.99,-4.86,2018-06-20 09:22:51
49339,80,19,73,59.45,False,-2.99,-4.86,2018-06-20 13:42:19
39337,81,19,73,81.83,False,-2.99,-4.86,2018-06-21 10:55:37
33004,81,19,73,44.77,False,-2.99,-4.86,2018-06-21 09:10:04
39849,81,19,73,24.03,False,-2.99,-4.86,2018-06-21 11:04:09
24011,82,19,73,64.7,False,-2.99,-4.86,2018-06-22 06:40:11
56869,82,19,73,78.8,False,-2.99,-4.86,2018-06-22 15:47:49
38575,83,19,73,44.88,False,-2.99,-4.86,2018-06-23 10:42:55
22755,83,19,73,23.95,False,-2.99,-4.86,2018-06-23 06:19:15
80492,84,19,73,33.23,False,-2.99,-4.86,2018-06-24 22:21:32
33735,84,19,73,36.76,False,-2.99,-4.86,2018-06-24 09:22:15
25869,84,19,73,71.1,False,-2.99,-4.86,2018-06-24 07:11:09
66458,85,19,73,65.15,False,-2.99,-4.86,2018-06-25 18:27:38
48531,85,19,73,71.0,False,-2.99,-4.86,2018-06-25 13:28:51
33529,85,19,73,70.44,False,-2.99,-4.86,2018-06-25 09:18:49
41269,85,19,73,35.33,False,-2.99,-4.86,2018-06-25 11:27:49
51409,85,19,73,70.73,False,-2.99,-4.86,2018-06-25 14:16:49
73782,86,19,73,44.39,False,-2.99,-4.86,2018-06-26 20:29:42
33901,87,19,73,73.49,False,-2.99,-4.86,2018-06-27 09:25:01
31113,88,19,73,70.97,False,-2.99,-4.86,2018-06-28 08:38:33
49800,88,19,73,59.72,False,-2.99,-4.86,2018-06-28 13:50:00
35395,88,19,73,68.07,False,-2.99,-4.86,2018-06-28 09:49:55
34054,88,19,73,50.0,False,-2.99,-4.86,2018-06-28 09:27:34
22892,89,19,73,28.61,False,-2.99,-4.86,2018-06-29 06:21:32
57843,89,19,73,44.75,False,-2.99,-4.86,2018-06-29 16:04:03
54514,89,19,73,52.69,False,-2.99,-4.86,2018-06-29 15:08:34
60970,89,19,73,90.47,False,-2.99,-4.86,2018-06-29 16:56:10
40028,90,19,73,44.04,False,-2.99,-4.86,2018-06-30 11:07:08
65850,90,19,73,55.66,False,-2.99,-4.86,2018-06-30 18:17:30
60133,90,19,73,77.34,False,-2.99,-4.86,2018-06-30 16:42:13
47767,90,19,73,16.09,False,-2.99,-4.86,2018-06-30 13:16:07
37098,91,19,73,75.56,False,-2.99,-4.86,2018-07-01 10:18:18
62801,91,19,73,77.07,False,-2.99,-4.86,2018-07-01 17:26:41
19649,91,19,73,48.01,False,-2.99,-4.86,2018-07-01 05:27:29
63623,91,19,73,8.34,False,-2.99,-4.86,2018-07-01 17:40:23
42047,91,19,73,70.05,False,-2.99,-4.86,2018-07-01 11:40:47
24854,91,19,73,44.74,False,-2.99,-4.86,2018-07-01 06:54:14
25925,91,19,73,16.64,False,-2.99,-4.86,2018-07-01 07:12:05
896,92,19,73,19.11,False,-2.99,-4.86,2018-07-02 00:14:56
33940,92,19,73,106.8,False,-2.99,-4.86,2018-07-02 09:25:40
69066,92,19,73,17.38,False,-2.99,-4.86,2018-07-02 19:11:06
396,92,19,73,27.76,False,-2.99,-4.86,2018-07-02 00:06:36
46137,92,19,73,60.2,False,-2.99,-4.86,2018-07-02 12:48:57
42120,92,19,73,61.69,False,-2.99,-4.86,2018-07-02 11:42:00
50190,92,19,73,3.62,False,-2.99,-4.86,2018-07-02 13:56:30
2026,93,19,73,52.53,False,-2.99,-4.86,2018-07-03 00:33:46
31955,93,19,73,32.75,False,-2.99,-4.86,2018-07-03 08:52:35
50455,93,19,73,108.24,False,-2.99,-4.86,2018-07-03 14:00:55
49777,93,19,73,60.96,False,-2.99,-4.86,2018-07-03 13:49:37
45333,94,19,73,52.43,False,-2.99,-4.86,2018-07-04 12:35:33
22778,95,19,73,13.33,False,-2.99,-4.86,2018-07-05 06:19:38
57829,96,19,73,57.24,False,-2.99,-4.86,2018-07-06 16:03:49
57535,96,19,73,53.37,False,-2.99,-4.86,2018-07-06 15:58:55
67112,96,19,73,58.25,False,-2.99,-4.86,2018-07-06 18:38:32
36049,96,19,73,51.37,False,-2.99,-4.86,2018-07-06 10:00:49
40085,97,19,73,91.8,False,-2.99,-4.86,2018-07-07 11:08:05
82052,97,19,73,49.45,False,-2.99,-4.86,2018-07-07 22:47:32
60861,97,19,73,63.82,False,-2.99,-4.86,2018-07-07 16:54:21
33403,98,19,73,79.42,False,-2.99,-4.86,2018-07-08 09:16:43
14822,98,19,73,103.45,False,-2.99,-4.86,2018-07-08 04:07:02
22838,98,19,73,50.0,False,-2.99,-4.86,2018-07-08 06:20:38
12233,99,19,73,47.95,False,-2.99,-4.86,2018-07-09 03:23:53
38506,99,19,73,97.53,False,-2.99,-4.86,2018-07-09 10:41:46
43086,99,19,73,48.31,False,-2.99,-4.86,2018-07-09 11:58:06
34781,99,19,73,29.41,False,-2.99,-4.86,2018-07-09 09:39:41
70533,100,19,73,25.18,False,-2.99,-4.86,2018-07-10 19:35:33
78395,101,19,73,42.0,False,-2.99,-4.86,2018-07-11 21:46:35
24482,101,19,73,30.66,False,-2.99,-4.86,2018-07-11 06:48:02
50423,101,19,73,55.97,False,-2.99,-4.86,2018-07-11 14:00:23
60125,102,19,73,59.82,False,-2.99,-4.86,2018-07-12 16:42:05
42502,102,19,73,14.27,False,-2.99,-4.86,2018-07-12 11:48:22
18606,102,19,73,14.09,False,-2.99,-4.86,2018-07-12 05:10:06
54037,102,19,73,45.27,False,-2.99,-4.86,2018-07-12 15:00:37
55054,102,19,73,47.23,False,-2.99,-4.86,2018-07-12 15:17:34
52779,102,19,73,34.35,False,-2.99,-4.86,2018-07-12 14:39:39
63624,103,19,73,57.17,False,-2.99,-4.86,2018-07-13 17:40:24
86400,103,19,73,58.56,False,-2.99,-4.86,2018-07-14 00:00:00
56968,103,19,73,55.81,False,-2.99,-4.86,2018-07-13 15:49:28
30062,103,19,73,31.29,False,-2.99,-4.86,2018-07-13 08:21:02
64019,103,19,73,60.98,False,-2.99,-4.86,2018-07-13 17:46:59
23016,103,19,73,51.37,False,-2.99,-4.86,2018-07-13 06:23:36
71600,103,19,73,36.82,False,-2.99,-4.86,2018-07-13 19:53:20
46537,103,19,73,26.43,False,-2.99,-4.86,2018-07-13 12:55:37
57290,103,19,73,31.15,False,-2.99,-4.86,2018-07-13 15:54:50
76738,104,19,73,75.7,False,-2.99,-4.86,2018-07-14 21:18:58
28732,105,19,73,61.23,False,-2.99,-4.86,2018-07-15 07:58:52
25360,105,19,73,14.39,False,-2.99,-4.86,2018-07-15 07:02:40
84327,105,19,73,74.66,False,-2.99,-4.86,2018-07-15 23:25:27
21567,105,19,73,49.8,False,-2.99,-4.86,2018-07-15 05:59:27
35738,106,19,73,25.2,False,-2.99,-4.86,2018-07-16 09:55:38
47349,106,19,73,47.2,False,-2.99,-4.86,2018-07-16 13:09:09
60311,106,19,73,60.88,False,-2.99,-4.86,2018-07-16 16:45:11
35087,106,19,73,65.9,False,-2.99,-4.86,2018-07-16 09:44:47
59729,107,19,73,43.41,False,-2.99,-4.86,2018-07-17 16:35:29
61135,107,19,73,77.6,False,-2.99,-4.86,2018-07-17 16:58:55
26027,107,19,73,93.7,False,-2.99,-4.86,2018-07-17 07:13:47
44167,108,19,73,2.39,False,-2.99,-4.86,2018-07-18 12:16:07
72641,109,19,73,58.18,False,-2.99,-4.86,2018-07-19 20:10:41
65764,109,19,73,90.88,False,-2.99,-4.86,2018-07-19 18:16:04
26799,109,19,73,34.15,False,-2.99,-4.86,2018-07-19 07:26:39
35621,110,19,73,39.09,False,-2.99,-4.86,2018-07-20 09:53:41
14730,111,19,73,60.48,False,-2.99,-4.86,2018-07-21 04:05:30
16081,111,19,73,75.06,False,-2.99,-4.86,2018-07-21 04:28:01
50611,111,19,73,10.05,False,-2.99,-4.86,2018-07-21 14:03:31
40244,112,19,73,103.4,False,-2.99,-4.86,2018-07-22 11:10:44
30134,112,19,73,11.99,False,-2.99,-4.86,2018-07-22 08:22:14
36682,113,19,73,73.98,False,-2.99,-4.86,2018-07-23 10:11:22
30957,113,19,73,48.65,False,-2.99,-4.86,2018-07-23 08:35:57
56742,115,19,73,53.93,False,-2.99,-4.86,2018-07-25 15:45:42
56639,115,19,73,48.83,False,-2.99,-4.86,2018-07-25 15:43:59
7981,115,19,73,70.44,False,-2.99,-4.86,2018-07-25 02:13:01
26063,115,19,73,0.0,False,-2.99,-4.86,2018-07-25 07:14:23
37318,116,19,73,33.19,False,-2.99,-4.86,2018-07-26 10:21:58
55168,116,19,73,68.86,False,-2.99,-4.86,2018-07-26 15:19:28
86400,117,19,73,64.52,False,-2.99,-4.86,2018-07-28 00:00:00
86400,117,19,73,68.66,False,-2.99,-4.86,2018-07-28 00:00:00
55586,117,19,73,13.65,False,-2.99,-4.86,2018-07-27 15:26:26
49661,117,19,73,16.91,False,-2.99,-4.86,2018-07-27 13:47:41
51575,118,19,73,27.51,False,-2.99,-4.86,2018-07-28 14:19:35
61026,118,19,73,70.17,False,-2.99,-4.86,2018-07-28 16:57:06
62286,118,19,73,17.48,False,-2.99,-4.86,2018-07-28 17:18:06
21354,118,19,73,76.68,False,-2.99,-4.86,2018-07-28 05:55:54
64299,118,19,73,56.09,False,-2.99,-4.86,2018-07-28 17:51:39
41220,118,19,73,75.05,False,-2.99,-4.86,2018-07-28 11:27:00
20075,119,19,73,76.12,False,-2.99,-4.86,2018-07-29 05:34:35
77622,121,19,73,80.24,False,-2.99,-4.86,2018-07-31 21:33:42
32726,121,19,73,26.83,False,-2.99,-4.86,2018-07-31 09:05:26
37624,121,19,73,29.6,False,-2.99,-4.86,2018-07-31 10:27:04
61278,122,19,73,24.42,False,-2.99,-4.86,2018-08-01 17:01:18
17697,122,19,73,39.31,False,-2.99,-4.86,2018-08-01 04:54:57
38500,123,19,73,41.68,False,-2.99,-4.86,2018-08-02 10:41:40
33378,123,19,73,0.0,False,-2.99,-4.86,2018-08-02 09:16:18
68499,124,19,73,71.43,False,-2.99,-4.86,2018-08-03 19:01:39
49906,124,19,73,38.84,False,-2.99,-4.86,2018-08-03 13:51:46
15493,124,19,73,37.32,False,-2.99,-4.86,2018-08-03 04:18:13
25613,124,19,73,74.45,False,-2.99,-4.86,2018-08-03 07:06:53
25407,124,19,73,61.58,False,-2.99,-4.86,2018-08-03 07:03:27
53858,124,19,73,26.73,False,-2.99,-4.86,2018-08-03 14:57:38
53145,125,19,73,53.8,False,-2.99,-4.86,2018-08-04 14:45:45
68638,125,19,73,27.55,False,-2.99,-4.86,2018-08-04 19:03:58
49237,125,19,73,96.43,False,-2.99,-4.86,2018-08-04 13:40:37
37569,125,19,73,30.98,False,-2.99,-4.86,2018-08-04 10:26:09
51136,125,19,73,16.8,False,-2.99,-4.86,2018-08-04 14:12:16
38225,126,19,73,78.55,False,-2.99,-4.86,2018-08-05 10:37:05
8274,126,19,73,59.65,False,-2.99,-4.86,2018-08-05 02:17:54
48082,127,19,73,34.98,False,-2.99,-4.86,2018-08-06 13:21:22
57218,128,19,73,50.23,False,-2.99,-4.86,2018-08-07 15:53:38
64303,128,19,73,48.77,False,-2.99,-4.86,2018-08-07 17:51:43
51198,128,19,73,60.19,False,-2.99,-4.86,2018-08-07 14:13:18
11163,128,19,73,51.97,False,-2.99,-4.86,2018-08-07 03:06:03
43185,128,19,73,58.2,False,-2.99,-4.86,2018-08-07 11:59:45
